addr,category,name,symbol,exchanges,totalSupply,decimals,info
0x4270bb238f6DD8B1c3ca01f96CA65b2647c06D3C,[B1],FOTA,FOTA,@ForkDelta@HitBTC@Idex@KuCoin@TopBTC,1000000000,18,_
0x4355fC160f74328f9b383dF2EC589bB3dFd82Ba0,[B1][B2],Opus Token,OPT,@ForkDelta@HitBTC@Idex,249308531,18,_
0x449574C69f3A658794829eD81639A7A9ECe041E1,[B5],neo-gold,NEOG,@Mercatox,100000000,0,_
0x461733c17b0755CA5649B6DB08B3E213FCf22546,[A15][A16][B7],atn,ATN,@Allcoin@BigONE@Hotbit@RightBTC,210000000,18,_
0x46b9Ad944d1059450Da1163511069C718F699D31,[B1],CREDITS,CS,@COSS@CoinBene@DDEX@ForkDelta@Gate.io@Idex@KKCoin@KuCoin@Lbank@Mercatox@Simex@Tidex,249471071,6,_
0x4824A7b64E3966B0133f4f4FFB1b9D6bEb75FFF7,[B7],TokenClub Token,TCT,@BigONE@CoinBene@OKEx,1000000000,18,_
0x48DF4E0296f908CEAb0428A5182D19B31fC037d6,[B1][B7],Fitrova,FRV,@Bancor Network@COSS@Coinexchange@Sistemkoin,7588648240,8,_
0x4CF488387F035FF08c371515562CBa712f9015d4,[B7],WePower Token,WPR,@Binance@Coinfalcon@DDEX@ForkDelta@Huobi@Idex@KuCoin@Liqui@Sistemkoin,745248183,18,_
0x4Cd988AfBad37289BAAf53C13e98E2BD46aAEa8c,[B7],key,KEY,@Bibox@Cybex DEX@ForkDelta,100000000000,18,_
0x4DC3643DbC642b72C158E7F3d2ff232df61cb6CE,[A2],Amber Token,AMB,@Binance@Coinrail@ForkDelta@Gatecoin@HitBTC@Idex@KuCoin@Livecoin@Mercatox,361477437,18,_
0x4DF47B4969B2911C966506E3592c41389493953b,[B7],FundRequest,FND,@CoinBene@ForkDelta@Idex,98611463,18,_
0x4aF328C52921706dCB739F25786210499169AFe6,[B1][B7],Sakura Bloom,SKB,@Neraex@Stocks.Exchange,6000000000,8,_
0x4f3AfEC4E5a3F2A6a1A411DEF7D7dFe50eE057bF,[B7],Digix Gold Token,DGX,@Kyber Network,50300,9,_
0x50Ee674689d75C0f88E8f83cfE8c4B69E8fd590D,[B7],EmphyCoin,EPY,@CoinsMarkets@ForkDelta@Idex,15375000,8,_
0x5121E348e897dAEf1Eef23959Ab290e5557CF274,[A6][B1][B7],PolyAi,AI,@C-CEX@Coinexchange@ForkDelta@Mercatox@Trade Satoshi,29000000,18,_
0x5136C98A80811C3f46bDda8B5c4555CFd9f812F0,[A19],indaHash Coin,IDH,@Cryptopia@Exrates@HitBTC@Idex@Livecoin@Qryptos@Simex@Tidex,399999999,6,_
0x514910771AF9Ca656af840dff83E8264EcF986CA,[B7],ChainLink Token,LINK,@BigONE@Binance@COSS@ForkDelta@Gate.io@Huobi@Idex@Kyber Network@Mercatox@OKEx,1000000000,18,_
0x52DB8ebF894036ec997Da693C5fa237A4fb69d10,[B1][B7],Curriculum Vitae,CVH,@HitBTC,1900000000,18,_
0x55296f69f40Ea6d20E478533C15A6B08B654E758,[B1],XY Oracle,XYO,@DDEX@ForkDelta@Idex,14198877959,18,_
0x55F93985431Fc9304077687a35A1BA103dC1e081,[A12][A13][A16][A3],SmartMesh Token,SMT,@Gate.io@HitBTC@Huobi@OKEx@YoBit,3141592653,18,_
0x56ba2Ee7890461f463F7be02aAC3099f6d5811A8,[B1][B2][B3],BlockCAT Token,CAT,@Cryptopia@ForkDelta@Idex@Radar Relay,9200151,18,_
0x59061b6f26BB4A9cE5828A19d35CFD5A4B80F056,[A2][B2],Legends,LGD,@Bittrex,30000000,8,_
0x5B0751713b2527d7f002c0c4e2a37e1219610A6B,[B7],Horse,HORSE,@ForkDelta@Idex,125000000,18,_
0x5CA9a71B1d01849C0a95490Cc00559717fCF0D1d,[B7],Aeternity,AE,@Abucoins@BigONE@Binance@Bithumb@Bitpaction@CREX24@CoinBene@Cryptobulls@EXX@ForkDelta@Gate.io@Hadax@HitBTC@Idex@KKEX@Koinex@Kyber Network@LATOKEN@Liqui@Mercatox@OKEx@OOOBTC@Radar Relay@Tidex@YoBit@ZB@Zebpay,273685830,18,_
0x5E6b6d9aBAd9093fdc861Ea1600eBa1b355Cd940,[B1][B7],IOT on Chain,ITC,@Bibox@CoinBene@Coinrail@DDEX@Huobi@Idex@KuCoin@OKEx,100000000,18,_
0x5b26C5D0772E5bbaC8b3182AE9a13f9BB2D03765,[B7],Education,EDU,@Bibox@Gate.io@Idex@Livecoin,362983094,8,_
0x5c3a228510D246b78a3765C20221Cbf3082b44a4,[B7],Storiqa Token,STQ,@CoinBene@Coinfalcon@ForkDelta@HitBTC@Idex@Indodax (Bitcoin Indonesia)@KKCoin@Tidex,11287544271,18,_
0x618E75Ac90b12c6049Ba3b27f5d5F8651b0037F6,[B7],QASH,QASH,@Cryptobulls@EXX@Ethfinex@Gate.io@GoPax@Huobi@Idex@LATOKEN@Qryptos@Quoine,1000000000,6,_
0x622dFfCc4e83C64ba959530A5a5580687a57581b,[B1][B3][B7],CUBE,AUTO,@HitBTC@Idex@OKEx,7200000000,18,_
0x62a56a4A2Ef4D355D34D10fBF837e747504d38d4,[B5],paypex,PAYX,@Token Store,150000000,2,_
0x6425c6BE902d692AE2db752B3c268AFAdb099D3b,[B7],RED MWAT,MWAT,@EtherDelta (ForkDelta)@IDEX@Kucoin@Sistemkoin,470000000,18,_
0x6531f133e6DeeBe7F2dcE5A0441aA7ef330B4e53,[B7],Chronobank TIME,TIME,@Bitpaction@ForkDelta@HitBTC@KuCoin@Liqui@Livecoin@Mercatox@Tidex@YoBit,710112,8,_
0x667088b212ce3d06a1b553a7221E1fD19000d9aF,[B7],WINGS,WINGS,@Bancor Network@Binance@Bittrex@CoinEx@ForkDelta@Gate.io@HitBTC@Idex@Liqui@Livecoin@Tidex@Upbit,100000000,18,_
0x672a1AD4f667FB18A333Af13667aa0Af1F5b5bDD,[B7],Verify Token,CRED,@COSS@Coinfalcon@ForkDelta@Idex@Radar Relay@YoBit,29997543,18,_
0x6745fAB6801e376cD24F03572B9C9B0D4EdDDCcf,[B7],Sense,SENSE,@Bancor Network@IDEX,663636366,8,_
0x679BADc551626e01B23CeecEFBc9B877EA18fc46,[B7],Ccore Token,CCO,@ForkDelta@Idex@Mercatox,10000000,18,_
0x6888a16eA9792c15A4DCF2f6C623D055c8eDe792,[B7],Signals,SIG,@Bancor Network@ForkDelta@HitBTC@Idex@TopBTC@YoBit,378851756,18,_
0x6Aac8CB9861E42bf8259F5AbDC6aE3Ae89909E11,[A5],Bitcoin Red,BTCR,@Coinexchange@ForkDelta@YoBit,21000000,8,_
0x6aEB95F06CDA84cA345c2dE0F3B7f96923a44f4c,[A16][B7],Berry,BERRY,@DDEX@ForkDelta@HitBTC@Idex,301473027,14,_
0x6cCB56947eA1d6eFdc81ACfbAcd8263DDFa9b202,[B1][B2][B3],Royal Kingdom Coin,RKC,@Cryptopia,0,18,_
0x6ea6531b603F270d23d9EDd2d8279135DC5D6773,[B7],InsurChain Coin,INSUR,@HitBTC@OKEx,20000000000,18,_
0x71D01dB8d6a2fBEa7f8d434599C237980C234e4C,[B7],Gladius Token,GLA,@ForkDelta@Idex@KuCoin,16812280,8,_
0x72aDadb447784dd7AB1F472467750fC485e4cb2d,[B7],Worldcore,WRC,@Coinexchange@Cryptopia@ForkDelta@HitBTC@Idex@OKEx@Sistemkoin@YoBit,245209299,6,_
0x7703C35CfFdC5CDa8D27aa3df2F9ba6964544b6e,[A2][A6][B1],Pylon Token,PYLNT,@Bit-Z,633858,18,_
0x78B7FADA55A64dD895D8c8c35779DD8b67fA8a05,[B1][B2][B3][B7],ATLANT Token,ATL,@Exrates@ForkDelta@HitBTC@Idex@Mercatox@OKEx@YoBit,54175040,18,_
0x78a73B6CBc5D183CE56e786f6e905CaDEC63547B,[B7],Fabric Token,FT,@Cryptopia@Idex,43593614,18,_
0x79650799e7899A802cB96C0Bc33a6a8d4CE4936C,[B1][B7],AIT,AIT,@BCEX@BigONE,2100000000,18,_
0x7B22938ca841aA392C93dBB7f4c42178E3d65E88,[B7],AstroTokens,ASTRO,@ForkDelta@Idex,6999999,4,_
0x7C5A0CE9267ED19B22F8cae653F198e3E8daf098,[A2],SANtiment network token,SAN,@BitForex@Ethfinex@HitBTC@IDEX@LATOKEN@Liqui@OKEx,83336999,18,_
0x809826cceAb68c387726af962713b64Cb5Cb3CCA,[B7],NucleusVision,nCash,@Binance@CoinBene@Idex@Koinex,10000000000,18,_
0x80fB784B7eD66730e8b1DBd9820aFD29931aab03,[A9][B7],EthLend Token,LEND,@ABCC@Bibox@Binance@BiteBTC@CoinBene@ExtStock@ForkDelta@Gate.io@HitBTC@Idex@KuCoin@OKEx@Radar Relay@bleutrade,1299999941,18,_
0x814e0908b12A99FeCf5BC101bB5d0b8B5cDf7d26,[B7],Measurable Data Token,MDT,@Bancor Network@ForkDelta@Gate.io@Idex@OKEx,1000000000,18,_
0x818Fc6C2Ec5986bc6E2CBf00939d90556aB12ce5,[B7],Kin,KIN,@Bancor Network@COSS@Coinfalcon@Cryptobulls@DDEX@ForkDelta@HitBTC@Idex@Mercatox@YoBit,10000000000000,18,_
0x81b4D08645DA11374a03749AB170836E4e539767,[B2][B3],Paymon Token,PMNT,@HitBTC@Idex,1000000000,9,_
0x82b0E50478eeaFde392D45D1259Ed1071B6fDa81,[B1][B2],DNA Token,DNA,@Cryptopia@ForkDelta@Idex@KuCoin@OKEx,100000000,18,_
0x83984d6142934bb535793A82ADB0a46EF0F66B6d,[B7],REMME token,REM,@ForkDelta@Gate.io@Idex@Tidex,1000000000,4,_
0x8400D94A5cb0fa0D041a3788e395285d61c9ee5e,[B7],UniBright,UBT,@Bilaxy@Idex,150000000,8,_
0x8542325B72C6D9fC0aD2Ca965A78435413a915A0,[B1],Oyster Shell,SHL,@Idex@KuCoin,98592692,18,_
0x86949Dc8043A5fD7619A1289d65964aD5ec3D25c,[B1][B7],Gamechain System,GCS,@BigONE@OTCBTC,2100000000,8,_
0x86Fa049857E0209aa7D9e616F7eb3b3B78ECfdb0,[B7],eos,EOS,@ABCC@Abucoins@BCEX@Bancor Network@Bibox@BigONE@Bilaxy@Binance@Bit-Z@Bitfinex@Bithash@Bithumb@Braziliex@COSS@CPDax@CREX24@Cobinhood@CoinBene@CoinEgg@CoinEx@Coinexchange@Coinone@Coinrail@Coinsuper@Cryptobulls@Cryptopia@Cybex DEX@DDEX@EXMO@EXX@Exrates@FEX@ForkDelta@Gate.io@GoPax@HitBTC@Huobi@IDCM@Idex@KKCoin@KKEX@Koinex@Kraken@KuCoin@Kyber Network@LATOKEN@Lbank@Liqui@Livecoin@Mercatox@Neraex@OKEx@OpenLedger DEX@Simex@Stocks.Exchange@Tidex@TopBTC@Upbit@YoBit@ZB@Zebpay@bleutrade@chbtc,1000000000,18,_
0x8727c112C712c4a03371AC87a74dD6aB104Af768,[B1][B2][B3][B7],Jetcoin,JET,@COSS@Coinexchange@ForkDelta@Idex@Mercatox,80000000,18,_
0x88d50B466BE55222019D71F9E8fAe17f5f45FCA1,[A2][B1],Cryptaur,CPT,@HitBTC@LATOKEN,27662180148,8,_
0x89303500a7Abfb178B274FD89F2469C264951e1f,[B7],RefToken,REF,@Coinfalcon@ForkDelta@Idex@OKEx,50000000,8,_
0x8A99ED8a1b204903Ee46e733f2c1286F6d20b177,[A6][B1][B7],Fujinto,NTO,@Coinexchange@HitBTC,400000000,18,_
0x8B1F49491477e0fB46a29fef53F1EA320D13c349,[B7],MicroMoney,AMM,@Bibox@Coinrail@ForkDelta@HitBTC@Idex@Livecoin@Mercatox@OKEx@YoBit,17532943,6,_
0x8dB54ca569D3019A2ba126D03C37c44b5eF81EF6,[B7],DataWallet Token,DXT,@Bibox@Cobinhood@Idex,1000000000,8,_
0x8dd5fbCe2F6a956C3022bA3663759011Dd51e73E,[B7],TrueUSD,TUSD,@Binance@Bitso@Bittrex@CoinTiger@Cryptopia@Kuna@Upbit,62590835,18,_
0x8eB24319393716668D768dCEC29356ae9CfFe285,[B7],SingularityNET Token,AGI,@Binance@DDEX@Ethfinex@ForkDelta@Idex@KuCoin@Liqui@Radar Relay@Tidex,1000000000,8,_
0x8eFFd494eB698cc399AF6231fCcd39E08fd20B15,[B4],PIX Token,PIX,@Bancor Network@BigONE@Bit-Z@COSS@Coinexchange@ForkDelta@Gatecoin@HitBTC@Idex@Tidex,327154880,0,_
0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374,[B5][B6],Veritaseum,VERI,@EtherDelta (ForkDelta)@HitBTC@LATOKEN@Mercatox,100000000,18,_
0x923108a439C4e8C2315c4f6521E5cE95B44e9B4c,[B7],Devery.io,EVE,@DDEX@ForkDelta@Idex,100000000,18,_
0x93E682107d1E9defB0b5ee701C71707a4B2E46Bc,[B1][B7],MCAP,MCAP,@C-CEX@ForkDelta@HitBTC@Idex@Mercatox,100000000,8,_
0x9653cFd0865ad8313BEA2f0C2EC0584BFd05115B,[A10][A2],FuturXE,FXE,@CoinExchange,84000000,8,_
0x9720b467a710382A232a32F540bDCed7d662a10B,[B1][B7],Vezt,VZT,@COSS@ForkDelta@Idex@Qryptos,125000000,18,_
0x9E77D5a1251b6F7D456722A6eaC6D2d5980bd891,[B1][B7],BRAT RED,BRAT,@CoinExchange@YoBit,1000000000,8,_
0x9af2c6B1A28D3d6BC084bd267F70e90d49741D5B,[A16],aXpire Token,AXP,@ForkDelta@HitBTC@Idex@KuCoin,350000000,8,_
0x9c23D67AEA7B95D80942e3836BCDF7E708A747C2,[B7],LOCIcoin,LOCI,@ForkDelta@Idex@KuCoin,100000000,18,_
0x9e3319636e2126e3c0bc9e3134AEC5e1508A46c7,[B7],UTN-P: Universa Token,UTNP,@Cobinhood@HitBTC@Livecoin,4997891952,18,_
0x9e6B2B11542f2BC52f3029077acE37E8fD838D7F,[B7],Hacken,HKN,@Cybex DEX@ForkDelta@Idex@KuCoin@Tidex@YoBit,5600000,8,_
0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,[B7],maker,MKR,@Bibox@Cryptobulls@DDEX@Ethfinex@ForkDelta@Gate.io@Gatecoin@GoPax@Idex@OKEx@OpenLedger DEX@Radar Relay,1000000,18,_
0xA13f0743951B4f6E3e3AA039f682E17279f52bc3,[B7],Sentinel Chain Token,SENC,@COSS@ForkDelta@Gate.io@Idex,500000000,18,_
0xA15C7Ebe1f07CaF6bFF097D8a589fb8AC49Ae5B3,[B7],Pundi X Token,NPXS,@Bancor Network@Bibox@Binance@CoinBene@Coinrail@DDEX@ForkDelta@Gate.io@Idex@LATOKEN@Tidex,280755194999,18,_
0xAc3Da587eac229C9896D919aBC235CA4Fd7f72c1,[A2][A6][B1][B7],Target Coin,TGT,@CoinExchange@HitBTC,2000100000,1,_
0xAef38fBFBF932D1AeF3B808Bc8fBd8Cd8E1f8BC5,[A2],CreditBIT,CRB,@Bittrex,16690934,8,_
0xB1eeF147028E9f480DbC5ccaA3277D417D1b85F0,[B7],SeeleToken,Seele,@CoinBene@DDEX@HADAX@Hotbit@IDEX,1000000000,18,_
0xB2135AB9695a7678Dd590B1A996CB0f37BCB0718,[B7],Signals Network Token,SGN,@IDEX@Qryptos,185000000,9,_
0xB45a50545bEEAB73F38F31E5973768C421805E5E,[B1][B2][B3],TKRToken,TKR,@EtherDelta (ForkDelta)@HitBTC@IDEX,12529746,18,_
0xB8c77482e45F1F44dE1745F52C74426C631bDD52,[B1][B7],BNB,BNB,@Abucoins@Bancor Network@Binance@Braziliex@Cryptobulls@Exrates@ForkDelta@Gate.io@Idex,194972068,18,_
0xB97048628DB6B661D4C2aA833e95Dbe1A905B280,[B2],TenX Pay Token,PAY,@BigONE@Bit-Z@Bithumb@Bittrex@BuyUcoin@COSS@Cobinhood@Coinrail@Cryptopia@Cybex DEX@ForkDelta@Gate.io@HitBTC@Huobi@Idex@KuCoin@LATOKEN@Liqui@Livecoin@Neraex@OKEx@Upbit,205218255,18,_
0xB98d4C97425d9908E66E53A6fDf673ACcA0BE986,[B7],ArcBlock,ABT,@Bibox@Cobinhood@CoinBene@DDEX@ForkDelta@Gate.io@Huobi@Idex@KuCoin@Kyber Network@Lbank@OKEx,186000000,18,_
0xBA5F11b16B155792Cf3B2E6880E8706859A8AEB6,[B1][B7],Aeron,ARN,@Binance@Bit-Z@Bitpaction@Coinrail@ForkDelta@Gate.io@HitBTC@Idex@KUNA@KuCoin@Mercatox@Octaex@Radar Relay@Tidex,20000000,8,_
0xC27C95350eCD634C80dF89db0f10cd5c24B7B11f,[B1][B7],PixieCoin,PXC,@Bit-Z,10000000000,2,_
0xC5d105E63711398aF9bbff092d4B6769C82F793D,[A1][B7],BeautyChain,BEC,,7000000000,18,_
0xCc13Fc627EFfd6E35D2D2706Ea3C4D7396c610ea,[A17],idex-membership,IDXM,@ForkDelta@Idex,2000,8,_
0xCc34366E3842cA1BD36c1f324d15257960fCC801,[B1][B2][B3],Bonpay Token,BON,@C-CEX@Coinexchange@Cryptopia@ForkDelta@Mercatox@Novaexchange,21745688,18,_
0xCdCFc0f66c522Fd086A1b725ea3c0Eeb9F9e8814,[A17][B7],Aurora DAO,AURA,@ForkDelta@Idex,1000000000,18,_
0xD65960FAcb8E4a2dFcb2C2212cb2e44a02e2a57E,[A10][C1],Soarcoin,Soar,@Livecoin,5000000000,6,_
0xDf6Ef343350780BF8C3410BF062e0C015B1DD671,[B7],Blackmoon Crypto Token,BMC,@Bancor Network@HitBTC@Liqui@Qryptos@Tidex,60000000,8,_
0xE5F166c0D8872B68790061317BB6CcA04582C912,[A16],TE-FOOD,TFD,@DDEX@Gate.io@Idex@KuCoin,567917832,18,_
0xE7775A6e9Bcf904eb39DA2b68c5efb4F9360e08C,[B7],Token-as-a-Service,TAAS,@Bancor Network@Coinexchange@ForkDelta@HitBTC@Idex@Liqui@Livecoin@Tidex,8146000,6,_
0xEa11755Ae41D889CeEc39A63E6FF75a02Bc1C00d,[B7],Cortex Coin,CTXC,@CoinBene@CoinEx@Cryptobulls@DDEX@Huobi@OKEx,299792458,18,_
0xEa1f346faF023F974Eb5adaf088BbCdf02d761F4,[B1][B2][B3],Blocktix Token,TIX,@Bittrex@Cryptopia@ForkDelta@HitBTC@Radar Relay@Upbit,62500000,18,_
0xF0f8B0B8DBB1124261FC8d778E2287e3Fd2Cf4f5,[B7],bitqy,BQ,@BTCAlpha@C-CEX@Coinexchange@ForkDelta,10000000000,3,_
0xF433089366899D83a9f26A773D59ec7eCF30355e,[B1][B2][B3],Metal,MTL,@Abucoins@Binance@Cryptopia@ForkDelta@Huobi@Idex@Livecoin@OKEx@Radar Relay@Tidex@Upbit@ZB,66588888,8,_
0xFFE02ee4C69eDf1b340fCaD64fbd6b37a7b9e265,[A16],NANJCOIN,NANJ,@Coinexchange@HitBTC@Mercatox@Stocks.Exchange,30000000000,8,_
0xa0872eE815B8dd0F6937386Fd77134720d953581,[A18],EduCoinToken,EDU,,15000000000,18,_
0xa5Fd1A791C4dfcaacC963D4F73c6Ae5824149eA7,[B7],Jibrel Network Token,JNT,@Bibox@Gate.io@HitBTC@IDEX@Kucoin,200000000,18,_
0xaE616e72D3d89e847f74E8ace41Ca68bbF56af79,[B1][B7],Good Karma,∞,@Coinexchange@ForkDelta@Idex,888000000,6,_
0xaF4DcE16Da2877f8c9e00544c93B62Ac40631F16,[B7],Monetha,MTH,@Binance@Coinexchange@ForkDelta@HitBTC@Idex@KuCoin@Mercatox@OKEx@Simex@Tidex@YoBit,402400000,5,_
